GAME_ID,game_date,TEAM,TEAM_ID,PERIOD,PLAYER_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,PLAYER_NAME
0022100266,2021-11-23,LAC,1610612746,All,1628379,31.585,2,5,0.4,2,4,0.5,0,0,0,1,0,1,1,1,0,0,0,4,0,6,-5,Luke Kennard
0022100266,2021-11-23,LAC,1610612746,All,1628392,10.63,2,4,0.5,0,0,0,0,0,0,4,1,5,1,0,0,0,0,1,0,4,-7,Isaiah Hartenstein
0022100266,2021-11-23,DAL,1610612742,All,1628425,10.415,3,5,0.6,1,1,1,0,0,0,2,2,4,0,0,0,0,1,0,1,7,6,Sterling Brown
0022100266,2021-11-23,DAL,1610612742,All,1628467,35.817,2,6,0.333,1,3,0.333,3,4,0.75,1,8,9,6,0,2,1,0,4,4,8,10,Maxi Kleber
0022100266,2021-11-23,DAL,1610612742,All,1628973,11.35,2,3,0.667,0,0,0,0,0,0,1,0,1,2,2,2,0,0,0,1,4,-2,Jalen Brunson
0022100266,2021-11-23,DAL,1610612742,All,1629029,41.135,9,21,0.429,4,11,0.364,4,4,1,1,8,9,9,6,1,2,0,4,3,26,7,Luka Doncic
0022100266,2021-11-23,LAC,1610612746,All,1629599,24.033,2,5,0.4,1,4,0.25,2,2,1,0,2,2,2,0,0,0,0,1,1,7,-5,Amir Coffey
0022100266,2021-11-23,LAC,1610612746,All,1629611,19.087,2,5,0.4,1,2,0.5,2,2,1,0,2,2,2,3,1,0,2,6,1,7,0,Terance Mann
0022100267,2021-11-24,PHX,1610612756,All,101108,32.283,4,8,0.5,2,3,0.667,7,8,0.875,0,2,2,12,3,0,0,0,3,5,17,23,Chris Paul
0022100267,2021-11-24,CLE,1610612739,All,201567,22.382,5,9,0.556,2,5,0.4,2,2,1,2,6,8,1,1,0,0,0,3,3,14,11,Kevin Love
0022100267,2021-11-24,PHX,1610612756,All,201580,20.35,6,9,0.667,0,0,0,1,2,0.5,3,9,12,2,1,1,1,0,3,3,13,0,JaVale McGee
0022100267,2021-11-24,CLE,1610612739,All,201937,29.167,5,20,0.25,2,8,0.25,3,6,0.5,0,4,4,5,2,1,0,0,3,4,15,5,Ricky Rubio
0022100267,2021-11-24,PHX,1610612756,All,203109,28.617,1,6,0.167,0,3,0,5,5,1,0,5,5,3,0,1,0,0,2,3,7,12,Jae Crowder
0022100267,2021-11-24,PHX,1610612756,All,1626164,38.7,14,21,0.667,2,3,0.667,5,6,0.833,1,3,4,3,4,1,0,0,2,6,35,-2,Devin Booker
0022100267,2021-11-24,PHX,1610612756,All,1626166,21.833,3,11,0.273,0,4,0,1,2,0.5,0,1,1,2,1,0,0,0,1,2,7,-12,Cameron Payne
0022100267,2021-11-24,CLE,1610612739,All,1626224,28.437,9,15,0.6,5,7,0.714,0,0,0,0,4,4,2,1,1,0,1,3,1,23,7,Cedi Osman
0022100267,2021-11-24,CLE,1610612739,All,1627756,5.517,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-3,Denzel Valentine
0022100267,2021-11-24,CLE,1610612739,All,1628374,35.8,5,13,0.385,2,7,0.286,2,2,1,2,9,11,0,1,1,0,1,2,2,14,-12,Lauri Markkanen
0022100267,2021-11-24,CLE,1610612739,All,1628386,38.483,9,10,0.9,0,0,0,7,9,0.778,6,5,11,2,3,0,0,0,1,8,25,-2,Jarrett Allen
0022100267,2021-11-24,PHX,1610612756,All,1628969,34.397,5,8,0.625,1,2,0.5,0,0,0,2,4,6,2,0,0,1,0,5,0,11,4,Mikal Bridges
0022100267,2021-11-24,PHX,1610612756,All,1629013,15.967,0,2,0,0,2,0,0,1,0,0,3,3,0,1,0,0,0,1,0,0,-3,Landry Shamet
0022100267,2021-11-24,PHX,1610612756,All,1629028,27.288,8,12,0.667,0,0,0,0,0,0,4,6,10,1,3,1,0,0,5,2,16,4,Deandre Ayton
0022100267,2021-11-24,CLE,1610612739,All,1629636,30.05,8,19,0.421,0,6,0,3,5,0.6,1,2,3,7,2,1,0,0,6,3,19,-10,Darius Garland
0022100267,2021-11-24,PHX,1610612756,All,1629661,20.565,4,9,0.444,3,5,0.6,3,4,0.75,0,4,4,1,2,0,0,0,1,2,14,-1,Cameron Johnson
0022100267,2021-11-24,CLE,1610612739,All,1629731,15.95,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-13,Dean Wade
0022100267,2021-11-24,CLE,1610612739,All,1630171,34.215,2,8,0.25,1,4,0.25,0,1,0,2,1,3,4,0,1,0,0,2,1,5,-8,Isaac Okoro
0022100268,2021-11-24,LAL,1610612747,All,2544,43.467,13,29,0.448,5,12,0.417,8,9,0.889,0,5,5,6,2,1,2,1,2,8,39,-3,LeBron James
0022100268,2021-11-24,LAL,1610612747,All,2546,29.9,4,13,0.308,2,7,0.286,4,5,0.8,1,0,1,2,1,1,0,1,3,3,14,14,Carmelo Anthony
0022100268,2021-11-24,LAL,1610612747,All,2730,14.45,4,4,1,0,0,0,0,0,0,4,5,9,1,0,0,0,0,3,1,8,-3,Dwight Howard
0022100268,2021-11-24,LAL,1610612747,All,201566,39.517,5,15,0.333,1,3,0.333,9,11,0.818,1,6,7,5,4,0,1,2,3,7,20,14,Russell Westbrook
0022100268,2021-11-24,LAL,1610612747,All,201599,20.967,2,5,0.4,0,0,0,0,0,0,1,10,11,0,1,0,0,1,3,1,4,-5,DeAndre Jordan
0022100268,2021-11-24,LAL,1610612747,All,201961,29.94,5,7,0.714,4,6,0.667,0,0,0,1,3,4,2,0,0,0,0,0,0,14,20,Wayne Ellington
0022100268,2021-11-24,LAL,1610612747,All,202340,24.61,0,1,0,0,1,0,0,0,0,1,2,3,1,1,0,1,0,1,0,0,-10,Avery Bradley
0022100268,2021-11-24,IND,1610612754,All,203200,35.167,5,15,0.333,4,12,0.333,2,3,0.667,0,6,6,3,1,0,0,0,3,1,16,-5,Justin Holiday
0022100268,2021-11-24,IND,1610612754,All,204456,25.457,4,8,0.5,0,1,0,2,2,1,0,5,5,8,0,0,0,0,2,1,10,-3,T.J. McConnell
0022100268,2021-11-24,IND,1610612754,All,1626167,35.703,4,10,0.4,1,6,0.167,3,3,1,2,4,6,2,0,1,2,1,2,3,12,1,Myles Turner
0022100268,2021-11-24,IND,1610612754,All,1627734,34.657,5,9,0.556,0,0,0,4,4,1,5,7,12,6,1,1,0,1,5,4,14,-7,Domantas Sabonis
0022100268,2021-11-24,IND,1610612754,All,1627747,27.433,5,13,0.385,0,3,0,0,0,0,0,3,3,3,1,0,1,1,4,1,10,4,Caris LeVert
0022100268,2021-11-24,IND,1610612754,All,1627763,46.4,9,21,0.429,5,10,0.5,5,6,0.833,3,4,7,2,3,1,1,1,3,7,28,4,Malcolm Brogdon
0022100268,2021-11-24,LAL,1610612747,All,1628370,33.492,6,11,0.545,3,6,0.5,2,2,1,0,8,8,1,2,1,0,0,3,3,17,15,Malik Monk
0022100268,2021-11-24,IND,1610612754,All,1628470,20.74,2,6,0.333,0,1,0,3,4,0.75,3,6,9,0,1,0,0,0,1,3,7,-14,Torrey Craig
0022100268,2021-11-24,IND,1610612754,All,1629103,9.387,1,4,0.25,0,3,0,0,0,0,1,1,2,0,1,0,0,0,2,0,2,-13,Kelan Martin
0022100268,2021-11-24,LAL,1610612747,All,1629659,28.658,3,10,0.3,0,2,0,2,2,1,0,4,4,2,0,2,0,0,3,2,8,-2,Talen Horton-Tucker
0022100268,2021-11-24,IND,1610612754,All,1630537,30.057,7,18,0.389,3,10,0.3,0,2,0,0,2,2,1,3,0,1,0,3,1,17,-7,Chris Duarte
0022100269,2021-11-24,CHA,1610612766,All,202330,24.65,0,6,0,0,4,0,1,2,0.5,0,3,3,2,1,2,0,0,0,2,1,-1,Gordon Hayward
0022100269,2021-11-24,CHA,1610612766,All,203486,21.2,2,3,0.667,0,0,0,3,3,1,4,4,8,2,1,0,1,0,1,3,7,-8,Mason Plumlee
0022100269,2021-11-24,ORL,1610612753,All,203914,35.033,5,13,0.385,3,8,0.375,0,0,0,1,2,3,4,2,1,0,1,2,0,13,9,Gary Harris
0022100269,2021-11-24,CHA,1610612766,All,1626162,34.283,7,17,0.412,3,8,0.375,4,5,0.8,2,4,6,0,1,0,0,0,1,2,21,16,Kelly Oubre Jr.
0022100269,2021-11-24,CHA,1610612766,All,1626179,37.067,11,22,0.5,3,10,0.3,2,4,0.5,0,3,3,5,1,6,1,0,0,3,27,-1,Terry Rozier
0022100269,2021-11-24,ORL,1610612753,All,1628539,23.633,2,8,0.25,2,7,0.286,0,0,0,0,1,1,0,0,0,0,1,1,0,6,-20,Mychal Mulder
0022100269,2021-11-24,ORL,1610612753,All,1628964,31.45,7,15,0.467,4,7,0.571,0,0,0,2,10,12,0,3,0,0,3,3,2,18,6,Mo Bamba
0022100269,2021-11-24,CHA,1610612766,All,1628970,37.917,5,16,0.313,1,6,0.167,0,0,0,0,9,9,6,0,1,3,0,3,0,11,9,Miles Bridges
0022100269,2021-11-24,ORL,1610612753,All,1628976,32.083,6,9,0.667,1,4,0.25,1,1,1,1,10,11,2,0,2,0,0,3,2,14,9,Wendell Carter Jr.
0022100269,2021-11-24,CHA,1610612766,All,1628998,27.717,3,4,0.75,1,1,1,1,1,1,1,4,5,6,1,2,2,0,4,2,8,6,Cody Martin
0022100269,2021-11-24,ORL,1610612753,All,1629021,12.233,4,8,0.5,3,6,0.5,2,2,1,3,1,4,0,1,0,0,1,1,2,13,-8,Moritz Wagner
0022100269,2021-11-24,CHA,1610612766,All,1629023,6.25,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,2,P.J. Washington
0022100269,2021-11-24,ORL,1610612753,All,1629643,20.233,1,7,0.143,0,1,0,0,0,0,1,5,6,1,2,1,0,1,1,3,2,-21,Chuma Okeke
0022100269,2021-11-24,CHA,1610612766,All,1629667,17.733,3,5,0.6,0,1,0,1,2,0.5,3,4,7,1,1,0,1,0,3,2,7,13,Jalen McDaniels
0022100269,2021-11-24,CHA,1610612766,All,1630163,25.7,7,17,0.412,4,9,0.444,4,4,1,1,3,4,4,2,0,0,0,4,4,22,-2,LaMelo Ball
0022100269,2021-11-24,ORL,1610612753,All,1630181,22.46,0,7,0,0,2,0,0,0,0,0,3,3,6,1,0,0,2,0,1,0,-17,R.J. Hampton
0022100269,2021-11-24,CHA,1610612766,All,1630208,7.483,1,1,1,0,0,0,0,0,0,1,2,3,0,1,0,2,0,0,0,2,1,Nick Richards
0022100269,2021-11-24,ORL,1610612753,All,1630532,32.6,7,12,0.583,2,2,1,0,0,0,2,5,7,4,0,0,0,1,2,0,16,2,Franz Wagner
0022100269,2021-11-24,ORL,1610612753,All,1630591,30.273,6,14,0.429,0,5,0,5,7,0.714,0,4,4,6,5,1,1,1,6,6,17,5,Jalen Suggs
0022100270,2021-11-24,BKN,1610612751,All,200746,28.533,7,13,0.538,0,0,0,3,4,0.75,2,7,9,1,0,1,1,0,0,2,17,13,LaMarcus Aldridge
0022100270,2021-11-24,BKN,1610612751,All,200794,16.817,1,5,0.2,1,3,0.333,0,0,0,1,5,6,0,1,0,1,1,4,1,3,8,Paul Millsap
0022100270,2021-11-24,BKN,1610612751,All,201142,37.167,8,16,0.5,0,4,0,5,6,0.833,2,2,4,8,3,2,0,1,3,5,21,20,Kevin Durant
0022100270,2021-11-24,BOS,1610612738,All,201143,24.283,3,8,0.375,1,4,0.25,1,1,1,1,3,4,3,1,0,0,0,4,1,8,-20,Al Horford
0022100270,2021-11-24,BKN,1610612751,All,201935,35.917,4,13,0.308,4,9,0.444,8,9,0.889,1,6,7,11,3,2,0,1,4,8,20,29,James Harden
0022100270,2021-11-24,BKN,1610612751,All,201949,21.25,3,5,0.6,0,1,0,1,2,0.5,0,4,4,0,0,0,0,0,3,1,7,3,James Johnson
0022100270,2021-11-24,BKN,1610612751,All,201988,33.183,8,12,0.667,7,10,0.7,0,0,0,0,1,1,2,0,0,0,0,1,1,23,20,Patty Mills
0022100270,2021-11-24,BOS,1610612738,All,202683,7.467,2,3,0.667,0,0,0,3,3,1,4,1,5,0,0,0,2,0,0,2,7,-8,Enes Freedom
0022100270,2021-11-24,BOS,1610612738,All,203471,35.817,3,10,0.3,1,5,0.2,3,4,0.75,0,6,6,6,1,0,0,1,4,2,10,-1,Dennis Schroder
0022100270,2021-11-24,BOS,1610612738,All,203935,36.483,6,14,0.429,3,8,0.375,5,5,1,1,2,3,8,1,2,1,1,3,8,20,-10,Marcus Smart
0022100270,2021-11-24,BOS,1610612738,All,203953,16.25,1,3,0.333,0,0,0,2,2,1,3,4,7,1,0,0,0,0,3,1,4,9,Jabari Parker
0022100270,2021-11-24,BOS,1610612738,All,1627759,23.95,5,15,0.333,0,8,0,3,3,1,1,4,5,0,2,2,0,1,2,2,13,-7,Jaylen Brown
0022100270,2021-11-24,BKN,1610612751,All,1627761,26.317,4,5,0.8,0,0,0,1,2,0.5,1,9,10,2,2,3,1,1,3,2,9,16,DeAndre' Bembry
0022100270,2021-11-24,BOS,1610612738,All,1627823,2.65,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,2,Juancho Hernangomez
0022100270,2021-11-24,BOS,1610612738,All,1628369,30.317,4,16,0.25,1,9,0.111,6,8,0.75,4,4,8,3,5,1,1,1,2,5,15,-33,Jayson Tatum
0022100270,2021-11-24,BKN,1610612751,All,1628975,10.583,2,2,1,2,2,1,0,0,0,0,4,4,2,1,0,0,0,3,0,6,5,Jevon Carter
0022100270,2021-11-24,BOS,1610612738,All,1628981,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bruno Fernando
0022100270,2021-11-24,BOS,1610612738,All,1629641,22.767,3,7,0.429,2,3,0.667,0,0,0,0,2,2,1,0,0,0,0,1,0,8,-3,Romeo Langford
0022100270,2021-11-24,BOS,1610612738,All,1629684,21.717,3,8,0.375,2,7,0.286,0,0,0,1,3,4,1,1,1,1,0,3,0,8,-16,Grant Williams
0022100270,2021-11-24,BOS,1610612738,All,1630174,11.517,2,4,0.5,1,3,0.333,0,0,0,0,0,0,0,0,0,0,0,2,0,5,-9,Aaron Nesmith
0022100270,2021-11-24,BOS,1610612738,All,1630202,4.133,1,2,0.5,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,1,3,-1,Payton Pritchard
0022100270,2021-11-24,BKN,1610612751,All,1630549,2.65,2,3,0.667,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,4,-2,Day'Ron Sharpe
0022100270,2021-11-24,BKN,1610612751,All,1630556,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Kessler Edwards
0022100270,2021-11-24,BKN,1610612751,All,1630560,24.933,4,11,0.364,0,6,0,5,6,0.833,1,2,3,3,0,0,1,1,2,3,13,-15,Cam Thomas
0022100271,2021-11-24,HOU,1610612745,All,201569,31.8,4,9,0.444,1,3,0.333,1,1,1,0,1,1,2,1,1,1,1,0,1,10,-2,Eric Gordon
0022100271,2021-11-24,HOU,1610612745,All,201571,15.183,0,1,0,0,1,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0,0,D.J. Augustin
0022100271,2021-11-24,CHI,1610612741,All,201942,36.05,6,19,0.316,0,4,0,5,5,1,0,5,5,7,2,1,0,2,1,5,17,13,DeMar DeRozan
0022100271,2021-11-24,CHI,1610612741,All,202696,26.05,6,16,0.375,2,5,0.4,0,0,0,1,12,13,4,2,1,1,0,6,1,14,-2,Nikola Vucevic
0022100271,2021-11-24,CHI,1610612741,All,203897,36.1,11,22,0.5,3,9,0.333,3,5,0.6,0,2,2,4,3,1,1,1,2,6,28,-2,Zach LaVine
0022100271,2021-11-24,HOU,1610612745,All,1626174,31.925,6,14,0.429,2,3,0.667,2,2,1,3,7,10,6,2,0,2,2,4,3,16,-2,Christian Wood
0022100271,2021-11-24,HOU,1610612745,All,1627863,16.7,6,7,0.857,4,4,1,2,2,1,1,3,4,1,1,1,2,0,1,1,18,9,Danuel House Jr.
0022100271,2021-11-24,CHI,1610612741,All,1627884,11.017,0,2,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,1,0,-6,Derrick Jones Jr.
0022100271,2021-11-24,CHI,1610612741,All,1627936,32.817,6,10,0.6,3,5,0.6,0,0,0,1,3,4,2,0,3,0,1,2,0,15,-6,Alex Caruso
0022100271,2021-11-24,CHI,1610612741,All,1628366,37.183,7,11,0.636,5,7,0.714,0,0,0,0,5,5,5,3,2,2,0,4,0,19,-5,Lonzo Ball
0022100271,2021-11-24,CHI,1610612741,All,1628396,1.917,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,-4,Tony Bradley
0022100271,2021-11-24,CHI,1610612741,All,1629632,14.7,1,5,0.2,1,4,0.25,0,0,0,0,1,1,2,0,0,0,1,2,0,3,-1,Coby White
0022100271,2021-11-24,HOU,1610612745,All,1629645,36.583,5,13,0.385,2,4,0.5,2,4,0.5,0,6,6,9,6,1,0,2,0,5,14,6,Kevin Porter Jr.
0022100271,2021-11-24,HOU,1610612745,All,1629717,17.033,3,7,0.429,3,6,0.5,2,2,1,1,2,3,1,0,0,0,0,1,1,11,7,Armoni Brooks
0022100271,2021-11-24,HOU,1610612745,All,1629726,27.583,4,6,0.667,2,4,0.5,2,2,1,0,5,5,1,0,1,1,0,5,4,12,0,Garrison Mathews
0022100271,2021-11-24,CHI,1610612741,All,1629750,26.833,4,6,0.667,1,1,1,0,0,0,4,2,6,1,2,2,1,0,3,1,9,0,Javonte Green
0022100271,2021-11-24,HOU,1610612745,All,1630224,10.567,4,5,0.8,1,2,0.5,2,2,1,0,2,2,1,0,0,0,0,0,1,11,-2,Jalen Green
0022100271,2021-11-24,HOU,1610612745,All,1630231,15.033,2,5,0.4,0,2,0,1,2,0.5,1,3,4,1,1,0,0,0,0,1,5,3,Kenyon Martin Jr.
0022100271,2021-11-24,CHI,1610612741,All,1630245,17.333,3,4,0.75,0,0,0,2,2,1,0,0,0,0,1,2,0,0,0,2,8,-12,Ayo Dosunmu
0022100271,2021-11-24,HOU,1610612745,All,1630256,21.408,4,10,0.4,0,4,0,0,0,0,0,3,3,1,5,0,0,1,2,1,8,-1,Jae'Sean Tate
0022100271,2021-11-24,HOU,1610612745,All,1630578,16.183,4,7,0.571,2,3,0.667,3,5,0.6,1,3,4,2,1,1,0,0,3,4,13,7,Alperen Sengun
0022100272,2021-11-24,MEM,1610612763,All,203500,19.917,1,3,0.333,0,0,0,0,0,0,2,4,6,2,2,0,0,0,1,1,2,-3,Steven Adams
0022100272,2021-11-24,MEM,1610612763,All,203937,24.45,5,8,0.625,1,2,0.5,0,0,0,1,5,6,2,2,0,0,0,1,1,11,-17,Kyle Anderson
0022100272,2021-11-24,MEM,1610612763,All,1626145,13.567,0,3,0,0,2,0,0,0,0,0,0,0,5,0,1,0,1,1,1,0,-2,Tyus Jones
0022100272,2021-11-24,TOR,1610612761,All,1627783,33.28,5,12,0.417,1,3,0.333,6,8,0.75,2,5,7,2,0,1,0,0,3,7,17,2,Pascal Siakam
0022100272,2021-11-24,TOR,1610612761,All,1627832,36.967,9,14,0.643,3,7,0.429,2,2,1,1,5,6,7,4,2,2,0,5,3,23,18,Fred VanVleet
0022100272,2021-11-24,MEM,1610612763,All,1628415,25.867,6,16,0.375,2,9,0.222,6,8,0.75,0,2,2,3,3,0,1,1,5,4,20,-4,Dillon Brooks
0022100272,2021-11-24,TOR,1610612761,All,1628449,6.767,2,4,0.5,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5,-2,Chris Boucher
0022100272,2021-11-24,MEM,1610612763,All,1628991,25.467,6,8,0.75,2,4,0.5,2,2,1,0,2,2,1,0,1,2,0,4,1,16,1,Jaren Jackson Jr.
0022100272,2021-11-24,TOR,1610612761,All,1629004,17.813,3,7,0.429,2,4,0.5,0,0,0,0,1,1,0,0,1,0,1,0,0,8,-3,Svi Mykhailiuk
0022100272,2021-11-24,TOR,1610612761,All,1629018,39.433,8,17,0.471,4,7,0.571,6,6,1,0,1,1,4,1,1,0,1,1,4,26,13,Gary Trent Jr.
0022100272,2021-11-24,TOR,1610612761,All,1629139,13.77,0,3,0,0,1,0,3,4,0.75,2,1,3,0,0,2,2,0,2,2,3,-5,Yuta Watanabe
0022100272,2021-11-24,MEM,1610612763,All,1629630,34.967,8,18,0.444,0,1,0,7,10,0.7,4,2,6,9,4,3,0,2,1,8,23,-12,Ja Morant
0022100272,2021-11-24,MEM,1610612763,All,1629634,26.167,7,8,0.875,0,0,0,2,2,1,2,6,8,1,0,0,0,0,2,2,16,-7,Brandon Clarke
0022100272,2021-11-24,MEM,1610612763,All,1629723,14.75,1,2,0.5,0,1,0,0,0,0,2,4,6,0,1,0,0,0,0,0,2,-1,John Konchar
0022100272,2021-11-24,TOR,1610612761,All,1630173,27.595,7,11,0.636,3,3,1,0,0,0,2,2,4,2,0,1,0,1,5,1,17,28,Precious Achiuwa
0022100272,2021-11-24,TOR,1610612761,All,1630201,11.5,3,4,0.75,0,0,0,0,0,0,1,0,1,4,1,0,0,0,1,0,6,-3,Malachi Flynn
0022100272,2021-11-24,MEM,1610612763,All,1630217,33.517,7,11,0.636,4,6,0.667,2,2,1,0,4,4,1,2,1,0,0,3,1,20,-14,Desmond Bane
0022100272,2021-11-24,MEM,1610612763,All,1630533,21.333,1,5,0.2,0,4,0,1,2,0.5,0,0,0,1,0,0,0,0,2,1,3,-6,Ziaire Williams
0022100272,2021-11-24,TOR,1610612761,All,1630567,39.083,8,14,0.571,1,3,0.333,0,0,0,3,6,9,3,3,0,0,0,1,1,17,18,Scottie Barnes
0022100272,2021-11-24,TOR,1610612761,All,1630625,13.792,2,3,0.667,0,1,0,0,0,0,0,2,2,2,1,0,0,0,2,1,4,-1,Dalano Banton
0022100273,2021-11-24,MIL,1610612749,All,201588,26.633,2,5,0.4,0,2,0,0,0,0,4,2,6,2,0,0,0,0,1,0,4,13,George Hill
0022100273,2021-11-24,MIL,1610612749,All,201950,34.45,8,16,0.5,3,7,0.429,3,3,1,0,8,8,6,3,0,1,0,3,4,22,29,Jrue Holiday
0022100273,2021-11-24,DET,1610612765,All,202709,7.333,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-16,Cory Joseph
0022100273,2021-11-24,MIL,1610612749,All,203114,28.117,5,17,0.294,1,4,0.25,0,0,0,1,8,9,4,3,2,0,0,0,1,11,1,Khris Middleton
0022100273,2021-11-24,MIL,1610612749,All,203507,31.167,12,17,0.706,1,4,0.25,8,10,0.8,2,5,7,5,1,2,2,0,2,8,33,25,Giannis Antetokounmpo
0022100273,2021-11-24,DET,1610612765,All,203585,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Rodney McGruder
0022100273,2021-11-24,MIL,1610612749,All,203648,2.3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,-1,Thanasis Antetokounmpo
0022100273,2021-11-24,MIL,1610612749,All,203918,14.433,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,Rodney Hood
0022100273,2021-11-24,DET,1610612765,All,203924,28.333,5,13,0.385,1,6,0.167,2,2,1,1,3,4,1,1,2,0,0,3,4,13,-17,Jerami Grant
0022100273,2021-11-24,DET,1610612765,All,1626168,22.567,7,15,0.467,2,8,0.25,3,3,1,4,3,7,0,1,0,0,0,3,3,19,3,Trey Lyles
0022100273,2021-11-24,MIL,1610612749,All,1626171,31.085,10,14,0.714,6,7,0.857,2,2,1,2,8,10,1,1,0,0,0,4,2,28,17,Bobby Portis
0022100273,2021-11-24,MIL,1610612749,All,1626192,23.798,4,8,0.5,3,5,0.6,0,0,0,0,7,7,1,3,0,1,1,3,1,11,7,Pat Connaughton
0022100273,2021-11-24,DET,1610612765,All,1628367,20.178,2,6,0.333,1,2,0.5,4,4,1,0,1,1,1,0,0,0,1,1,3,9,-1,Josh Jackson
0022100273,2021-11-24,DET,1610612765,All,1628402,23.498,3,10,0.3,0,5,0,0,0,0,0,2,2,1,0,0,0,0,0,1,6,1,Frank Jackson
0022100273,2021-11-24,MIL,1610612749,All,1628960,24.267,1,6,0.167,1,4,0.25,0,0,0,0,3,3,2,1,0,0,0,1,1,3,17,Grayson Allen
0022100273,2021-11-24,DET,1610612765,All,1628977,20.117,3,6,0.5,0,0,0,0,0,0,1,4,5,0,0,1,1,1,5,0,6,-10,Hamidou Diallo
0022100273,2021-11-24,MIL,1610612749,All,1629620,2.533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,Justin Robinson
0022100273,2021-11-24,MIL,1610612749,All,1629670,16.167,0,0,0,0,0,0,2,2,1,1,2,3,1,1,1,1,0,1,1,2,-1,Jordan Nwora
0022100273,2021-11-24,DET,1610612765,All,1630180,33.072,4,11,0.364,3,8,0.375,2,4,0.5,0,7,7,1,1,0,0,0,3,2,13,-18,Saddiq Bey
0022100273,2021-11-24,DET,1610612765,All,1630240,29.085,5,15,0.333,2,7,0.286,0,2,0,1,4,5,5,0,4,0,1,1,3,12,0,Saben Lee
0022100273,2021-11-24,DET,1610612765,All,1630568,22.583,2,7,0.286,0,2,0,2,2,1,2,3,5,0,0,0,0,2,1,1,6,-22,Luka Garza
0022100273,2021-11-24,MIL,1610612749,All,1630572,2.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,Sandro Mamukelashvili
0022100273,2021-11-24,DET,1610612765,All,1630595,29.9,3,10,0.3,2,6,0.333,1,2,0.5,0,8,8,7,4,0,0,1,1,1,9,-23,Cade Cunningham
0022100273,2021-11-24,MIL,1610612749,All,1630686,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Georgios Kalaitzakis
0022100274,2021-11-24,MIA,1610612748,All,200768,22.52,3,6,0.5,1,4,0.25,0,0,0,1,5,6,5,4,1,0,0,6,1,7,4,Kyle Lowry
0022100274,2021-11-24,MIA,1610612748,All,200782,31.967,1,4,0.25,1,2,0.5,0,0,0,0,1,1,4,0,0,1,0,2,1,3,-23,P.J. Tucker
0022100274,2021-11-24,MIN,1610612750,All,201976,5.45,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2,Patrick Beverley
0022100274,2021-11-24,MIA,1610612748,All,202710,38.68,5,9,0.556,0,3,0,6,7,0.857,0,8,8,5,3,1,0,0,1,4,16,-16,Jimmy Butler
0022100274,2021-11-24,MIA,1610612748,All,203473,7.947,1,1,1,0,0,0,7,7,1,1,2,3,0,2,0,0,0,2,4,9,-2,Dewayne Dedmon
0022100274,2021-11-24,MIN,1610612750,All,1626156,36.592,6,14,0.429,4,10,0.4,4,4,1,0,3,3,6,4,1,2,0,0,4,20,9,D'Angelo Russell
0022100274,2021-11-24,MIN,1610612750,All,1626157,28.533,4,12,0.333,1,5,0.2,2,2,1,2,4,6,4,2,0,2,1,4,6,11,21,Karl-Anthony Towns
0022100274,2021-11-24,MIN,1610612750,All,1627736,37.5,9,19,0.474,5,13,0.385,6,7,0.857,1,2,3,0,0,1,1,0,3,3,29,12,Malik Beasley
0022100274,2021-11-24,MIN,1610612750,All,1627752,12.067,1,4,0.25,1,4,0.25,0,0,0,0,1,1,0,0,0,0,0,2,1,3,-11,Taurean Prince
0022100274,2021-11-24,MIA,1610612748,All,1628389,36.312,7,10,0.7,0,0,0,4,11,0.364,2,3,5,3,4,1,0,2,4,8,18,-8,Bam Adebayo
